country,year,flare_volume_bcm
Austria,2019,0.0004871003818327
Azerbaijan,2019,0.21366919328374717
Bahrain,2019,0.09115402854450727
Bangladesh,2019,0.004719884643383045
Belarus,2019,0.0019281232453023927
Belize,2019,0.000157993848731
Bolivia,2019,0.029044903483384187
Brazil,2019,1.0711567792613021
Brunei,2019,0.2607763491636497
Cambodia,2019,0.0
Cameroon,2019,0.6488626205701002
Canada,2019,0.5980481964584952
Chad,2019,0.11021173162899137
Chile,2019,0.012496415096963242
China,2019,1.3237767862923489
Colombia,2019,0.3205820877609356
"Congo, Rep.",2019,1.3975008291547193
Croatia,2019,0.002675576055644086
Cuba,2019,0.006233308676868852
Dem Rep of the Congo,2019,0.15674778824373928
Denmark,2019,0.04001095172506391
Ecuador,2019,0.4469052004254014
Egypt,2019,1.9720922575108641
Equatorial Guinea,2019,0.2809588707541523
Eritrea,2019,0.0
Ethiopia,2019,0.0
France,2019,0.007593677034244085
Gabon,2019,0.9412066753928799
Georgia,2019,0.0002953457965408371
Germany,2019,0.0001784114476249
Ghana,2019,0.1376983812160743
Greece,2019,0.0017315173485422
Guatemala,2019,0.045576738661649
Guyana,2019,0.0177997030981703
Hungary,2019,0.04911610121098069
India,2019,0.9441633814797071
Indonesia,2019,1.138045798130441
Iran,2019,18.795608231167023
Iraq,2019,29.13681644694656
Israel,2019,0.0002614033792369401
Italy,2019,0.0010777603198733
Ivory Coast,2019,0.026718522224808347
Japan,2019,0.0004036569673669
Jordan,2019,0.000797597081007401
Kazakhstan,2019,1.6647795438586326
Kuwait,2019,0.8700331533439267
Kyrgyzstan,2019,0.0024880014877718
Libya,2019,6.8845193750775096
Malaysia,2019,1.8330227860970862
Mauritania,2019,0.0
Mexico,2019,5.25277625664536
Mongolia,2019,0.0073361393734288
Morocco,2019,0.0
Mozambique,2019,0.0015991648897005
Myanmar,2019,0.016218040741120633
Netherlands,2019,0.0016644945919533152
New Zealand,2019,0.030693612974590938
Niger,2019,0.0110275642430139
Nigeria,2019,8.242126712589622
Norway,2019,0.0994922964569788
Oman,2019,2.51129199776911
Pakistan,2019,0.14871817539338925
Panama,2019,0.0008975153924860001
Papua New Guinea,2019,0.0302249136207855
Peru,2019,0.03537791594094125
Philippines,2019,0.047922129889223196
Poland,2019,0.011126969678476368
Qatar,2019,1.1233842634584847
Romania,2019,0.00741558778378974
Russia,2019,28.005776220840104
Rwanda,2019,0.0001820474626694
Saudi Arabia,2019,2.944670656409842
Senegal,2019,0.0
Serbia,2019,0.0003376185321368
Singapore,2019,0.000597910331225
South Africa,2019,0.0111589485985894
South Korea,2019,0.0010333209099745
Spain,2019,0.0002130083515166
Sudan,2019,0.19079885643518057
Sweden,2019,0.000297618613558
Syria,2019,0.6637399422070493
Tanzania,2019,0.0002937263683295
Thailand,2019,0.18607580425105402
Timor-Leste,2019,0.0172562817532581
Trinidad and Tobago,2019,0.18603440227127097
Tunisia,2019,0.11745795563629116
Turkiye,2019,0.008667461848990815
Turkmenistan,2019,1.5489524024558878
Uganda,2019,0.0003359137094668
Ukraine,2019,0.04954791398708695
United Arab Emirates,2019,0.9515321095387068
United Kingdom,2019,0.6698255718819737
United States,2019,11.779092984465207
Uzbekistan,2019,0.4070820298838922
Venezuela,2019,19.274655112195916
Vietnam,2019,0.4814046675301243
Yemen,2019,0.6550471933851696
Zimbabwe,2019,0.0
Albania,2020,2.506286262378938e-05
Algeria,2020,11.156696994977983
Angola,2020,1.7277035426416774
Argentina,2020,0.6457564113490847
Australia,2020,0.859316796946556
Austria,2020,0.0
Azerbaijan,2020,0.08203655352499957
Bahrain,2020,0.11334875071806089
Bangladesh,2020,0.0051831898283510106
Belarus,2020,0.0008267136122789267
Belize,2020,0.0002159947320772
Bolivia,2020,0.03561208807124015
Brazil,2020,0.7685435511131719
Brunei,2020,0.1571790625054498
Cambodia,2020,0.0
Cameroon,2020,0.5863835867779947
Canada,2020,0.4925923344300248
Chad,2020,0.09283100814786929
Chile,2020,0.007861462416423865
China,2020,1.9700953745449037
Colombia,2020,0.19553920369145805
"Congo, Rep.",2020,1.5939449488304682
Croatia,2020,0.00404780075343079
Cuba,2020,0.0051705906379324405
Dem Rep of the Congo,2020,0.1585901470039642
Denmark,2020,0.03186915809343329
Ecuador,2020,0.4062943727778677
Egypt,2020,1.7296125771487318
Equatorial Guinea,2020,0.3337665520226746
Eritrea,2020,0.0
Ethiopia,2020,1.1174851501559e-05
France,2020,0.005625021017103829
Gabon,2020,0.9266050047606372
Georgia,2020,0.001147382349960003
Germany,2020,0.000139424281634495
Ghana,2020,0.366550894362672
Greece,2020,8.76858958280667e-05
Guatemala,2020,0.043819467250939166
Guyana,2020,0.58641786640231
Hungary,2020,0.0518980958560427
India,2020,1.065334913118575
Indonesia,2020,0.9199914145292826
Iran,2020,16.049197613166367
Iraq,2020,23.818793920282157
Israel,2020,6.23736466197065e-05
Italy,2020,0.0009895645991500968
Ivory Coast,2020,0.0230511655734835
Japan,2020,0.000304918203591
Jordan,2020,0.001214818257718265
Kazakhstan,2020,1.4394095523710106
Kuwait,2020,0.6057033828038972
Kyrgyzstan,2020,0.0004195991911872
Libya,2020,2.6763819826427713
Malaysia,2020,1.91171394196645
Mauritania,2020,0.0
Mexico,2020,6.761594135195646
Mongolia,2020,9.87224807745544e-05
Morocco,2020,0.0
Mozambique,2020,0.010256846806449199
Myanmar,2020,0.011088793041017399
Netherlands,2020,0.0016593422309139
New Zealand,2020,0.00936707977847956
Niger,2020,0.0178083354033037
Nigeria,2020,6.96725268882401
Norway,2020,0.08469591713903221
Oman,2020,2.175509822667021
Pakistan,2020,0.11217873497341439
Panama,2020,0.0001550980162683
Papua New Guinea,2020,0.048076774459094904
Peru,2020,0.039295315023165946
Philippines,2020,0.045023650345746104
Poland,2020,0.017468255550363843
Qatar,2020,1.1143641578681345
Romania,2020,0.005290346258532319
Russia,2020,27.069492273026288
Rwanda,2020,0.0002962953646071
Saudi Arabia,2020,1.9821828073521464
Senegal,2020,0.0011226612625871
Serbia,2020,0.0003146294477076923
Singapore,2020,0.00020850612709906013
South Africa,2020,0.016103303756622098
South Korea,2020,4.69260434809523e-05
Spain,2020,2.6731444105759e-05
Sudan,2020,0.1717736107609746
Sweden,2020,0.0002501358933787
Syria,2020,0.6573807087411164
Tanzania,2020,0.0
Thailand,2020,0.15474483684431842
Timor-Leste,2020,0.021515574753778
Trinidad and Tobago,2020,0.16247087691223813
Tunisia,2020,0.10958874901647804
Turkiye,2020,0.003968987900461353
Turkmenistan,2020,1.82828253687433
Uganda,2020,0.0
Ukraine,2020,0.037040349207948776
United Arab Emirates,2020,0.9786970306334266
United Kingdom,2020,0.5758273078357384
United States,2020,6.5067213031613145
Uzbekistan,2020,0.29407593051552283
Venezuela,2020,16.774844701666037
Vietnam,2020,0.38735701961200486
Yemen,2020,0.7010204371280516
Zimbabwe,2020,0.0
Albania,2021,7.134621840303957e-05
Algeria,2021,8.4495569893254
Angola,2021,1.8404532773023112
Argentina,2021,0.7246333921796811
Australia,2021,0.7440269062588089
Austria,2021,0.0
Azerbaijan,2021,0.09392563849490147
Bahrain,2021,0.06599045490662285
Bangladesh,2021,0.008503435180109214
Belarus,2021,0.0011849739160787562
Belize,2021,0.0006845407847833
Bolivia,2021,0.011474780103323147
Brazil,2021,0.6988556675505603
Brunei,2021,0.1443948559989389
Cambodia,2021,0.0046627724694666
Cameroon,2021,0.5231364754355651
Canada,2021,0.4947614690603233
Chad,2021,0.11073255405459338
Chile,2021,0.007785519704290702
China,2021,1.6494872625683923
Colombia,2021,0.14828233086345363
"Congo, Rep.",2021,1.3772339087560779
Croatia,2021,0.0015235036568251757
Cuba,2021,0.01576172510170066
Dem Rep of the Congo,2021,0.15424367001815695
Denmark,2021,0.030109451676597905
Ecuador,2021,0.4711992303621863
Egypt,2021,1.3889567763324335
Equatorial Guinea,2021,0.20482973850423164
Eritrea,2021,0.0
Ethiopia,2021,0.0001898470489074369
France,2021,0.005241411826208486
Gabon,2021,0.8525453422933581
Georgia,2021,0.0007901477935605
Germany,2021,5.5290908231217814e-05
Ghana,2021,0.6267754923458255
Greece,2021,0.0020754031497518
Guatemala,2021,0.035360312853642
Guyana,2021,0.22254771537192847
Hungary,2021,0.05111041642892819
India,2021,1.0854566033502837
Indonesia,2021,0.7653576202394158
Iran,2021,20.024930994979808
Iraq,2021,23.68159191508655
Israel,2021,0.0002888480250165228
Italy,2021,0.0005577905042452289
Ivory Coast,2021,0.0076040253697354995
Japan,2021,6.30048290934108e-05
Jordan,2021,0.00039598902204173255
Kazakhstan,2021,1.4880675572697954
Kuwait,2021,0.4671229044496898
Kyrgyzstan,2021,0.0001868934314190692
Libya,2021,7.3589506669790605
Malaysia,2021,1.541699651591686
Mauritania,2021,0.0
Mexico,2021,8.122666363738587
Mongolia,2021,0.00013816729587906901
Morocco,2021,0.0
Mozambique,2021,0.007772191862312899
Myanmar,2021,0.012284802526798413
Netherlands,2021,0.0020890002153128736
New Zealand,2021,0.003762712636178056
Niger,2021,0.025785699892387097
Nigeria,2021,6.540477298119297
Norway,2021,0.07353614715152502
Oman,2021,2.0122338946252825
Pakistan,2021,0.11518442685547908
Panama,2021,0.000242087588300521
Papua New Guinea,2021,0.046291837989063195
Peru,2021,0.033887003989105255
Philippines,2021,0.050064143663167554
Poland,2021,0.015969570115552622
Qatar,2021,1.1204565517374372
Romania,2021,0.008574686206561504
Russia,2021,25.46830488477019
Rwanda,2021,0.0
Saudi Arabia,2021,1.790141363016799
Senegal,2021,0.003508595135435679
Serbia,2021,0.0008265322198848593
Singapore,2021,0.00017583152457549339
South Africa,2021,0.0159143152098551
South Korea,2021,0.0012493867964592
Spain,2021,0.0
Sudan,2021,0.1561572856105448
Sweden,2021,0.000303371857348
Syria,2021,0.6913221013167018
Tanzania,2021,0.0001716141603132
Thailand,2021,0.12677251874121526
Timor-Leste,2021,0.0243990358546799
Trinidad and Tobago,2021,0.13556310769114102
Tunisia,2021,0.13610047000925812
Turkiye,2021,0.006059385699993225
Turkmenistan,2021,1.0743970703166064
Uganda,2021,4.50439556313775e-06
Ukraine,2021,0.04664740486574484
United Arab Emirates,2021,0.8173879810946757
United Kingdom,2021,0.40351938421085526
United States,2021,4.368435112054271
Uzbekistan,2021,0.26149785515605023
Venezuela,2021,15.113018334363522
Vietnam,2021,0.28998224015402907
Yemen,2021,0.7365827003759244
Zimbabwe,2021,0.0
Albania,2022,0.0035983476975791915
Algeria,2022,8.822682834761306
Angola,2022,1.6075797424800278
Argentina,2022,0.6991211612445886
Australia,2022,0.6001832735909952
Austria,2022,4.76756687648526e-05
Azerbaijan,2022,0.1769776599366479
Bahrain,2022,0.04892806769392037
Bangladesh,2022,0.006516324029930135
Belarus,2022,0.0008032564091342999
Belize,2022,0.000737632105791
Bolivia,2022,0.022175825008981125
Brazil,2022,0.6831865546948681
Brunei,2022,0.050807910487634694
Cambodia,2022,0.0
Cameroon,2022,0.45663232245450136
Canada,2022,0.44977956296412175
Chad,2022,0.13614537491823944
Chile,2022,0.008263141122252302
China,2022,1.7105905168503062
Colombia,2022,0.1191160061775234
"Congo, Rep.",2022,1.5431039640867097
Croatia,2022,0.00062337848915477
Cuba,2022,0.019984730983760447
Dem Rep of the Congo,2022,0.14521290692572475
Denmark,2022,0.02296307067940435
Ecuador,2022,0.5072738678089564
Egypt,2022,1.234790938105947
Equatorial Guinea,2022,0.1607751633268793
Eritrea,2022,0.0
Ethiopia,2022,1.04634358588326e-05
France,2022,0.0023308346266335436
Gabon,2022,0.8350770707508197
Georgia,2022,6.82089182182795e-05
Germany,2022,0.00010901065147055769
Ghana,2022,0.464646981865355
Greece,2022,0.0001644595549455
Guatemala,2022,0.03440386650695209
Guyana,2022,0.2637578111302321
Hungary,2022,0.05253517432515773
India,2022,1.183482268907567
Indonesia,2022,0.7849095829439953
Iran,2022,21.09956917063073
Iraq,2022,23.9377036475366
Israel,2022,0.007157349685170873
Italy,2022,0.0026037777208532545
Ivory Coast,2022,0.010130266673618073
Japan,2022,0.0004032769870923
Jordan,2022,3.37079566130643e-05
Kazakhstan,2022,0.8458812217181638
Kuwait,2022,0.3943367305807593
Kyrgyzstan,2022,0.000307011362524
Libya,2022,6.352920442743612
Malaysia,2022,1.3378379898997728
Mauritania,2022,8.43868413764019e-06
Mexico,2022,7.115281306183587
Mongolia,2022,0.00018971878728790348
Morocco,2022,0.0
Mozambique,2022,0.7901555820946655
Myanmar,2022,0.009405031002655433
Netherlands,2022,0.0005034096547650012
New Zealand,2022,0.002528229880522693
Niger,2022,0.014609640595047529
Nigeria,2022,5.163807583550852
Norway,2022,0.08458151068794514
Oman,2022,1.427917975865545
Pakistan,2022,0.11244347808698812
Panama,2022,0.0007315290738274
Papua New Guinea,2022,0.055748852020947606
Peru,2022,0.035506789453008954
Philippines,2022,0.03953713571960869
Poland,2022,0.0050190647884971054
Qatar,2022,1.1058591578508126
Romania,2022,0.011553348400853428
Russia,2022,25.88538738144868
Rwanda,2022,0.0
Saudi Arabia,2022,1.6694082987453465
Senegal,2022,0.0
Serbia,2022,0.00018379322396522177
Singapore,2022,0.00034479393700910386
South Africa,2022,0.008852842356632501
South Korea,2022,0.0005009024414804
Spain,2022,0.0
Sudan,2022,0.12603038354032656
Sweden,2022,9.25389725648477e-05
Syria,2022,0.6625850781469269
Tanzania,2022,5.80409589395698e-05
Thailand,2022,0.10594904687201491
Timor-Leste,2022,0.0414043965357047
Trinidad and Tobago,2022,0.12285835987032555
Tunisia,2022,0.13901907948715062
Turkiye,2022,0.01653939574143059
Turkmenistan,2022,0.9038022445656989
Uganda,2022,0.0
Ukraine,2022,0.11141487754874282
United Arab Emirates,2022,0.8532350092300397
United Kingdom,2022,0.2572506290224018
United States,2022,4.426707591611146
Uzbekistan,2022,0.23602765902398862
Venezuela,2022,14.151988486865722
Vietnam,2022,0.3421943451865134
Yemen,2022,0.4892798803903908
Zimbabwe,2022,1.00376587805823e-05
Albania,2023,0.0003525558723869948
Algeria,2023,8.36523641160317
Angola,2023,1.943597605127823
Argentina,2023,0.6762868134929267
Australia,2023,0.5595845192100148
Austria,2023,0.0
Azerbaijan,2023,0.3478210438919603
Bahrain,2023,0.04957374495605772
Bangladesh,2023,0.006768062260861339
Belarus,2023,0.0004979049957697
Belize,2023,0.0009607131380285
Bolivia,2023,0.024150924592015444
Brazil,2023,0.9954055076854351
Brunei,2023,0.067918518741902
Cambodia,2023,0.0
Cameroon,2023,0.43243387681246015
Canada,2023,0.5498355918767447
Chad,2023,0.12686739321263715
Chile,2023,0.007485987226832772
China,2023,1.5626572867385227
Colombia,2023,0.1416279353649354
"Congo, Rep.",2023,1.684753823227372
Croatia,2023,0.002351801379880154
Cuba,2023,0.03284979963286399
Dem Rep of the Congo,2023,0.07173537744818019
Denmark,2023,0.019881334290114502
Ecuador,2023,0.6514897520554159
Egypt,2023,1.16843546184749
Equatorial Guinea,2023,0.13972361248154147
Eritrea,2023,0.0
Ethiopia,2023,4.36861151616787e-06
France,2023,0.005861018164986793
Gabon,2023,0.6792306252750959
Georgia,2023,2.461461902620177e-05
Germany,2023,0.00014499856677806531
Ghana,2023,0.5519693368223795
Greece,2023,0.0009635560926609
Guatemala,2023,0.04227546614786361
Guyana,2023,0.146021943036409
Hungary,2023,0.031539557815820324
India,2023,0.9594497122789305
Indonesia,2023,1.0288234472367448
Iran,2023,26.01357398727024
Iraq,2023,24.278911795014274
Israel,2023,0.017933459288907074
Italy,2023,0.0004356857668363852
Ivory Coast,2023,0.015920657343642907
Japan,2023,0.0001960801709523
Jordan,2023,7.1145017657998e-05
Kazakhstan,2023,0.8083398893387449
Kuwait,2023,0.5222283833235483
Kyrgyzstan,2023,0.0007396212409768333
Libya,2023,8.937288816986934
Malaysia,2023,1.1027337355376636
Mauritania,2023,0.0
Mexico,2023,6.990635826103836
Mongolia,2023,0.00016767595507349346
Morocco,2023,0.0
Mozambique,2023,0.38152782185078105
Myanmar,2023,0.006167915005057363
Netherlands,2023,0.0036494130737642007
New Zealand,2023,0.004447212697516506
Niger,2023,0.01964480631131911
Nigeria,2023,5.099863256020609
Norway,2023,0.07246677371684754
Oman,2023,1.2898867093538096
Pakistan,2023,0.11092356791277852
Panama,2023,0.0002507124461040615
Papua New Guinea,2023,0.045950936247101004
Peru,2023,0.030614411706497088
Philippines,2023,0.037545625931004
Poland,2023,0.007390958159097133
Qatar,2023,1.1662732051592641
Romania,2023,0.009343515550054209
Russia,2023,27.59666604607423
Rwanda,2023,0.0
Saudi Arabia,2023,2.565323312490111
Senegal,2023,1.52528438716131e-06
Serbia,2023,9.12405979460075e-05
Singapore,2023,0.0007740272566731444
South Africa,2023,0.0119155037085391
South Korea,2023,0.0
Spain,2023,0.0159327329266275
Sudan,2023,0.07935977400725643
Sweden,2023,0.0003068954437525
Syria,2023,0.6417098326490014
Tanzania,2023,3.66822613895981e-05
Thailand,2023,0.10346644990451698
Timor-Leste,2023,0.0198091092599548
Trinidad and Tobago,2023,0.10072795856955784
Tunisia,2023,0.08777585263877313
Turkiye,2023,0.013902089530809642
Turkmenistan,2023,0.9949824223359244
Uganda,2023,0.0
Ukraine,2023,0.11764425018046999
United Arab Emirates,2023,0.9960971361527773
United Kingdom,2023,0.31180469206256844
United States,2023,5.217994687335184
Uzbekistan,2023,0.19730016921306928
Venezuela,2023,13.71814027080956
Vietnam,2023,0.3724241264786268
Yemen,2023,0.2831071656194955
Zimbabwe,2023,0.0
Albania,2024,0.00419053825039589
Algeria,2024,8.509070651592076
Angola,2024,2.0837084768907235
Argentina,2024,0.9061006239197192
Australia,2024,0.50492943965546
Austria,2024,0.0
Azerbaijan,2024,0.1440659199364117
Bahrain,2024,0.028677087506399503
Bangladesh,2024,0.004349351328529715
Belarus,2024,0.0003394522865788873
Belize,2024,0.0008357223997135
Bolivia,2024,0.023014893490731842
Brazil,2024,0.7762392638357188
Brunei,2024,0.05949899864119224
Cambodia,2024,0.0
Cameroon,2024,0.381886147930883
Canada,2024,0.6374905474726623
Chad,2024,0.10143726779478679
Chile,2024,0.003897685705456064
China,2024,1.2395484552089349
Colombia,2024,0.168128834722283
"Congo, Rep.",2024,1.7551876900755705
Croatia,2024,0.0017183564779158877
Cuba,2024,0.020662593609569034
Dem Rep of the Congo,2024,0.05818750222060714
Denmark,2024,0.020848514823612302
Ecuador,2024,0.6933286174569632
Egypt,2024,1.0570415989993178
Equatorial Guinea,2024,0.16111770676151904
Eritrea,2024,0.0037080758036084
Ethiopia,2024,7.27411843180795e-05
France,2024,0.0012279680420523057
Gabon,2024,0.7600292838499461
Georgia,2024,0.0
Germany,2024,0.000126691854443182
Ghana,2024,0.4375237288109606
Greece,2024,0.0030612609812977285
Guatemala,2024,0.03164711727738244
Guyana,2024,0.1073884390740622
Hungary,2024,0.02669969158556259
India,2024,0.907091356056816
Indonesia,2024,0.9168796571254273
Iran,2024,28.512245835302696
Iraq,2024,23.972688919350407
Israel,2024,0.029237465276806505
Italy,2024,0.0004116997003116458
Ivory Coast,2024,0.020178759705375006
Japan,2024,8.10938381552237e-05
Jordan,2024,0.0005812791608781809
Kazakhstan,2024,0.8477329883457597
Kuwait,2024,0.5482712596379109
Kyrgyzstan,2024,0.0038208921584101
Libya,2024,8.435124801913933
Malaysia,2024,1.3337395018835982
Mauritania,2024,0.0024539714819694
Mexico,2024,7.606500174330489
Mongolia,2024,0.0003112779244147
Morocco,2024,0.0
Mozambique,2024,0.1282079028779619
Myanmar,2024,0.004026843974844667
Netherlands,2024,0.0006790936286207839
New Zealand,2024,0.002314891468307946
Niger,2024,0.011768778049883175
Nigeria,2024,6.110239207844476
Norway,2024,0.05418321977611826
Oman,2024,1.546190781516148
Pakistan,2024,0.130094604666318
Panama,2024,0.0006640907984782128
Papua New Guinea,2024,0.04735206639876919
Peru,2024,0.05097606622463807
Philippines,2024,0.03382492286930545
Poland,2024,0.0038720334294319
Qatar,2024,1.1334070754404513
Romania,2024,0.0068113622179226535
Russia,2024,27.86097204956297
Rwanda,2024,0.0
Saudi Arabia,2024,2.506714126335862
Senegal,2024,0.0586465837071477
Serbia,2024,3.25844503838624e-07
Singapore,2024,1.60613691287029e-05
South Africa,2024,0.0012776525250242
South Korea,2024,0.0
Spain,2024,6.593858847709636e-05
Sudan,2024,0.03280459378956815
Sweden,2024,5.56336528301404e-06
Syria,2024,0.73763427274849
Tanzania,2024,9.81165871578614e-05
Thailand,2024,0.0998258776506854
Timor-Leste,2024,0.0153516706951795
Trinidad and Tobago,2024,0.08946199515089152
Tunisia,2024,0.0742862526796971
Turkiye,2024,0.02110002055392676
Turkmenistan,2024,1.1978509008078946
Uganda,2024,0.0
Ukraine,2024,0.3136322330335222
United Arab Emirates,2024,0.9068387871562554
United Kingdom,2024,0.27028620560362565
United States,2024,5.345131585689858
Uzbekistan,2024,0.2636295695392256
Venezuela,2024,13.326895302067284
Vietnam,2024,0.40104527640699617
Yemen,2024,0.2503283277289494
Zimbabwe,2024,0.0
Albania,2025,0.003736898991735557
Algeria,2025,8.942693440027911
Angola,2025,2.3417197726323677
Argentina,2025,0.7323467267445957
Australia,2025,0.5653672527387439
Austria,2025,0.0
Azerbaijan,2025,0.1586986135410552
Bahrain,2025,0.032509248034491504
Bangladesh,2025,0.0012690453900218999
Belarus,2025,0.0006070791595333931
Belize,2025,0.0006030910655056
Bolivia,2025,0.029929500481818586
Brazil,2025,1.076423583171102
Brunei,2025,0.08483615938319036
Cambodia,2025,0.0
Cameroon,2025,0.3317304347782561
Canada,2025,0.7459590662699379
Chad,2025,0.10110918801467571
Chile,2025,0.007967509050519284
China,2025,1.2367690027731626
Colombia,2025,0.11625618565773696
"Congo, Rep.",2025,2.043326926993521
Croatia,2025,0.0026329354202440335
Cuba,2025,0.01724244289200762
Dem Rep of the Congo,2025,0.07353780611018719
Denmark,2025,0.01888622057072008
Ecuador,2025,0.6307398305183124
Egypt,2025,1.0286004064656478
Equatorial Guinea,2025,0.12562839964605596
Eritrea,2025,0.0
Ethiopia,2025,5.37233986515118e-05
France,2025,0.004482201825008619
Gabon,2025,0.7822872167919747
Georgia,2025,6.44732386105655e-06
Germany,2025,4.018141483472766e-05
Ghana,2025,0.35987334054081016
Greece,2025,0.0014794283136440798
Guatemala,2025,0.0181602007845858
Guyana,2025,0.2273771516968422
Hungary,2025,0.03590867248243726
India,2025,0.6244419058580413
Indonesia,2025,0.8878670833544248
Iran,2025,29.930992415084532
Iraq,2025,24.121719861878073
Israel,2025,0.029025021295044397
Italy,2025,0.0041589636774777144
Ivory Coast,2025,0.12141329068905458
Japan,2025,4.07702182754223e-05
Jordan,2025,0.0
Kazakhstan,2025,0.7110547142833006
Kuwait,2025,0.6838790227611984
Kyrgyzstan,2025,0.0009615335749594274
Libya,2025,9.711849454453981
Malaysia,2025,1.656156007259416
Mauritania,2025,0.126385548660425
Mexico,2025,9.715568246801336
Mongolia,2025,0.0004160166245667
Morocco,2025,0.0
Mozambique,2025,0.0579712448964111
Myanmar,2025,0.0035143639062659537
Netherlands,2025,0.0010331437154764
New Zealand,2025,0.0030498432563084168
Niger,2025,0.023040813042232804
Nigeria,2025,6.600806177321631
Norway,2025,0.036521053501317416
Oman,2025,1.736934781592292
Pakistan,2025,0.12439579244504827
Palestinian Territory,2025,8.42687223153366e-05
Panama,2025,0.0021081172933890002
Papua New Guinea,2025,0.011569132795584884
Peru,2025,0.0343234323100614
Philippines,2025,0.0271805912351868
Poland,2025,0.0077131065008319635
Qatar,2025,1.162218828403399
Romania,2025,0.006054545961680726
Russia,2025,30.279284617303773
Rwanda,2025,2.04485257946666e-05
Saudi Arabia,2025,2.4080721694229013
Senegal,2025,0.0386805978858498
Serbia,2025,0.0007636540071817231
Singapore,2025,0.0001744154185585626
South Africa,2025,0.0
South Korea,2025,0.0
Spain,2025,0.0
Sudan,2025,0.03287184556908372
Sweden,2025,2.22915555703452e-05
Syria,2025,0.6281090288510319
Tanzania,2025,3.68811900917368e-05
Thailand,2025,0.10363625521277497
Timor-Leste,2025,0.0027431428621652
Trinidad and Tobago,2025,0.10342600725963072
Tunisia,2025,0.07538627566073627
Turkiye,2025,0.022836219478709306
Turkmenistan,2025,1.2011920219634011
Uganda,2025,0.0
Ukraine,2025,0.5492126246707165
United Arab Emirates,2025,1.3663696774190612
United Kingdom,2025,0.2350019893570345
United States,2025,4.946052270799185
Uzbekistan,2025,0.18182645464529792
Venezuela,2025,13.45758863143502
Vietnam,2025,0.6754837037033836
Yemen,2025,0.19557937772545517
Zimbabwe,2025,0.0029768674839328
