country,year,flare_intensity_m3_per_bbl
Vietnam,2018,5.8137603219297045
Yemen,2018,25.393744907773986
Zimbabwe,2018,0.0
Albania,2019,0.15761597476476408
Algeria,2019,24.478526377510683
Angola,2019,4.5984598597336435
Argentina,2019,4.0805642031829015
Australia,2019,15.104463871551033
Austria,2019,0.10643038785831506
Azerbaijan,2019,0.7627544530068241
Bahrain,2019,1.2669358457811173
Bangladesh,2019,4.310396934596389
Belarus,2019,0.1551680198311363
Belize,2019,0.44608604362892706
Bolivia,2019,2.238710709618457
Brazil,2019,1.0527013945427661
Brunei,2019,6.516313480188211
Cambodia,2019,0.0
Cameroon,2019,25.6841527407044
Canada,2019,0.3717284142700479
Chad,2019,2.358983981784918
Chile,2019,10.580946374743458
China,2019,0.9576570163420572
Colombia,2019,0.991508296856378
"Congo, Rep.",2019,11.612683767663395
Croatia,2019,0.5448487154915921
Cuba,2019,0.4494094215478624
Dem Rep of the Congo,2019,17.89358313284695
Denmark,2019,1.0739907549890246
Ecuador,2019,2.305804868190883
Egypt,2019,8.677539150551183
Equatorial Guinea,2019,4.941673920572557
Eritrea,2019,0.0
Ethiopia,2019,0.0
France,2019,1.4290964738064897
Gabon,2019,12.77945248327062
Georgia,2019,2.36414703419467
Germany,2019,0.012961508723421993
Ghana,2019,1.8862613140164417
Greece,2019,1.4162420424943623
Guatemala,2019,13.001456237000165
Guyana,2019,38.2789313939148
Hungary,2019,7.614416575907168
India,2019,3.87518540366
Indonesia,2019,4.201275830089379
Iran,2019,17.55524256755635
Iraq,2019,16.911152450293606
Israel,2019,0.7161736417450414
Italy,2019,0.03802333203879313
Ivory Coast,2019,1.8619548417345047
Japan,2019,0.26845730486347297
Jordan,2019,109.25987411060288
Kazakhstan,2019,2.448240527918377
Kuwait,2019,0.8450821042169234
Kyrgyzstan,2019,0.0
Libya,2019,16.139438010801456
Malaysia,2019,8.245392460725405
Mauritania,2019,0.0
Mexico,2019,8.436377411139844
Mongolia,2019,1.0886355013717957
Morocco,2019,0.0
Mozambique,2019,0.0
Myanmar,2019,5.554123541479669
Netherlands,2019,0.25114438440970943
New Zealand,2019,8.689754791639157
Niger,2019,2.01416698502537
Nigeria,2019,11.606017732988784
Norway,2019,0.18967006664411243
Oman,2019,7.086178112494222
Pakistan,2019,4.794731127877915
Palestinian Territory,2019,0.0
Panama,2019,0.0
Papua New Guinea,2019,2.342272116674977
Peru,2019,1.829348483625192
Philippines,2019,131.29350654581697
Poland,2019,1.5634819638404882
Qatar,2019,2.499314232893991
Romania,2019,0.29069898464873273
Russia,2019,7.073431132310735
Rwanda,2019,0.0
Saudi Arabia,2019,0.8083026097533762
Senegal,2019,0.0
Serbia,2019,0.05441072234275584
Singapore,2019,0.0
South Africa,2019,24.64954716236102
South Korea,2019,0.0
Spain,2019,0.7159078280161058
Sudan,2019,2.3032061687231065
Sweden,2019,0.0
Syria,2019,60.61551983626022
Tanzania,2019,0.0
Thailand,2019,2.232838200190243
Timor-Leste,2019,2.055542793717463
Trinidad and Tobago,2019,8.661495698303401
Tunisia,2019,9.466415020581039
Turkiye,2019,0.4129014194291718
Turkmenistan,2019,19.9532511113387
Uganda,2019,0.0
Ukraine,2019,3.9338355770970947
United Arab Emirates,2019,0.7476275588280119
United Kingdom,2019,1.783363155156978
United States,2019,2.6348332122998652
Uzbekistan,2019,27.827025553657712
Venezuela,2019,60.167676853044384
Vietnam,2019,5.94708785472522
Yemen,2019,28.715618522088164
Zimbabwe,2019,0.0
Albania,2020,0.003977965972784787
Algeria,2020,27.23220780437409
Angola,2020,3.8082811134320873
Argentina,2020,3.6832200128502524
Australia,2020,6.703697941060377
Austria,2020,0.0
Azerbaijan,2020,0.3234764511050383
Bahrain,2020,1.8175599712248798
Bangladesh,2020,4.7335066925580005
Belarus,2020,0.06589410242717468
Belize,2020,0.3480978760309428
Bolivia,2020,3.033812594129939
Brazil,2020,0.7162022293490816
Brunei,2020,4.299110500912658
Cambodia,2020,0.0
Cameroon,2020,22.416629742236097
Canada,2020,0.32282940476690786
Chad,2020,2.0718781089085225
Chile,2020,13.572542711615041
China,2020,1.4002627385436328
Colombia,2020,0.6858731093682455
"Congo, Rep.",2020,15.42209071245814
Croatia,2020,0.9337254714494497
Cuba,2020,0.38901235291718284
Dem Rep of the Congo,2020,18.891024062413845
Denmark,2020,1.2226569851382805
Ecuador,2020,2.3220755464672242
Egypt,2020,8.076328863273472
Equatorial Guinea,2020,6.196877887207955
Eritrea,2020,0.0
Ethiopia,2020,0.0
France,2020,1.1911592414816645
Gabon,2020,14.620671103214802
Georgia,2020,9.901596124200204
Germany,2020,0.010205865713013863
Ghana,2020,5.034498457112133
Greece,2020,0.13291610657807615
Guatemala,2020,15.369692064693991
Guyana,2020,21.531037557837564
Hungary,2020,8.679215729380708
India,2020,4.651959629209026
Indonesia,2020,3.5587717823049414
Iran,2020,16.449883746631762
Iraq,2020,15.9622017218121
Israel,2020,0.05696223435589635
Italy,2020,0.026944010075948138
Ivory Coast,2020,1.7178167255103076
Japan,2020,0.1922873376925951
Jordan,2020,166.41345996140618
Kazakhstan,2020,2.2447556604566037
Kuwait,2020,0.6521722984054936
Kyrgyzstan,2020,0.0
Libya,2020,17.968695631347302
Malaysia,2020,9.421971212942887
Mauritania,2020,0.0
Mexico,2020,10.752771249171824
Mongolia,2020,0.015400864551674907
Morocco,2020,0.0
Mozambique,2020,0.0
Myanmar,2020,3.8664142516903963
Netherlands,2020,0.13891767101836427
New Zealand,2020,3.5038723495945496
Niger,2020,3.48499714350366
Nigeria,2020,10.756249834501068
Norway,2020,0.1354567761413365
Oman,2020,6.280487046193987
Pakistan,2020,4.148022493306234
Palestinian Territory,2020,0.0
Panama,2020,0.0
Papua New Guinea,2020,3.346640828212531
Peru,2020,2.7133733886422418
Philippines,2020,125.58590566230255
Poland,2020,2.549038591831005
Qatar,2020,2.395521191172361
Romania,2020,0.21233910057297933
Russia,2020,7.5174680446782505
Rwanda,2020,0.0
Saudi Arabia,2020,0.577379362975729
Senegal,2020,0.0
Serbia,2020,0.05287574703800864
Singapore,2020,0.0
South Africa,2020,43.490757471507756
South Korea,2020,0.0
Spain,2020,0.1334422636364904
Sudan,2020,2.081229221010046
Sweden,2020,0.0
Syria,2020,39.12986772995159
Tanzania,2020,0.0
Thailand,2020,2.097592223384139
Timor-Leste,2020,4.210484296238356
Trinidad and Tobago,2020,7.882338265558413
Tunisia,2020,9.624856809542845
Turkiye,2020,0.17675253288575818
Turkmenistan,2020,26.820475507704778
Uganda,2020,0.0
Ukraine,2020,3.0213376640351557
United Arab Emirates,2020,0.8544202384856563
United Kingdom,2020,1.6592757688273092
United States,2020,1.5765230711965055
Uzbekistan,2020,21.20141644905314
Venezuela,2020,87.1973415945712
Vietnam,2020,5.489575403722173
Yemen,2020,32.95721022018903
Zimbabwe,2020,0.0
Albania,2021,0.012145995006010305
Algeria,2021,20.41498221586754
Angola,2021,4.533549468727641
Argentina,2021,3.8657403512308974
Australia,2021,6.094915182252196
Austria,2021,0.0
Azerbaijan,2021,0.36205062211028904
Bahrain,2021,1.0330378037981034
Bangladesh,2021,7.765694228410241
Belarus,2021,0.09556228928081695
Belize,2021,0.0
Bolivia,2021,1.0031981855400876
Brazil,2021,0.6590683643004847
Brunei,2021,4.030212486817303
Cambodia,2021,0.0
Cameroon,2021,20.993237422865466
Canada,2021,0.3053385764117605
Chad,2021,2.8749754401961343
Chile,2021,11.748198962561785
China,2021,1.141462291380819
Colombia,2021,0.5517064868357482
"Congo, Rep.",2021,14.186967669538193
Croatia,2021,0.3680589957957022
Cuba,2021,1.2733660608903459
Dem Rep of the Congo,2021,19.20842715045541
Denmark,2021,1.28643396970317
Ecuador,2021,2.7299814003524308
Egypt,2021,6.783871087992349
Equatorial Guinea,2021,4.233331373446983
Eritrea,2021,0.0
Ethiopia,2021,0.0
France,2021,1.1017984803078213
Gabon,2021,13.343955897532679
Georgia,2021,7.312527010203246
Germany,2021,0.004209871574089051
Ghana,2021,9.545821144396953
Greece,2021,3.68948753595761
Guatemala,2021,13.56600079280187
Guyana,2021,5.215154854544906
Hungary,2021,7.896683671553837
India,2021,4.86931221162183
Indonesia,2021,3.183687983628331
Iran,2021,17.570352719996368
Iraq,2021,15.883452215409267
Israel,2021,0.2637881507000208
Italy,2021,0.01579374055049991
Ivory Coast,2021,0.6316521996248582
Japan,2021,0.04273040543530522
Jordan,2021,54.245071512566106
Kazakhstan,2021,2.3156444473809725
Kuwait,2021,0.5064247263712494
Kyrgyzstan,2021,0.0
Libya,2021,16.28807141872305
Malaysia,2021,8.30144678069235
Mauritania,2021,0.0
Mexico,2021,12.503219235920161
Mongolia,2021,0.02266255471039514
Morocco,2021,0.0
Mozambique,2021,0.0
Myanmar,2021,4.4138859912103205
Netherlands,2021,0.17489938966362983
New Zealand,2021,1.4049859849797506
Niger,2021,5.046125223559119
Nigeria,2021,11.76904489743961
Norway,2021,0.11345160887489635
Oman,2021,5.678694093448484
Pakistan,2021,4.1535232607761206
Palestinian Territory,2021,0.0
Panama,2021,0.0
Papua New Guinea,2021,3.430137417087059
Peru,2021,2.418301185482948
Philippines,2021,143.9112792934604
Poland,2021,2.4532318190662354
Qatar,2021,2.381282288599938
Romania,2021,0.35715174354581375
Russia,2021,6.900451455874028
Rwanda,2021,0.0
Saudi Arabia,2021,0.5266209254869829
Senegal,2021,0.0
Serbia,2021,0.1489848282730388
Singapore,2021,0.0
South Africa,2021,52.56447462942387
South Korea,2021,0.0
Spain,2021,0.0
Sudan,2021,1.9564416052070361
Sweden,2021,0.0
Syria,2021,26.750845541024717
Tanzania,2021,0.0
Thailand,2021,1.9624450365889623
Timor-Leste,2021,5.570556131205456
Trinidad and Tobago,2021,6.20585069612806
Tunisia,2021,9.651572350537485
Turkiye,2021,0.25044087642499635
Turkmenistan,2021,14.98742902864095
Uganda,2021,0.0
Ukraine,2021,3.8375993000738498
United Arab Emirates,2021,0.7243839620190686
United Kingdom,2021,1.366674999946514
United States,2021,1.0583788612689995
Uzbekistan,2021,19.821624770764668
Venezuela,2021,69.61156276623535
Vietnam,2021,4.314225349001844
Yemen,2021,35.493702219633654
Zimbabwe,2021,0.0
Albania,2022,0.6570842371774038
Algeria,2022,19.945929136077826
Angola,2022,3.8194195867946337
Argentina,2022,3.28729606202516
Australia,2022,5.288370048529444
Austria,2022,0.0131239699555051
Azerbaijan,2022,0.7270850011224043
Bahrain,2022,0.7115050488449471
Bangladesh,2022,5.950980849251265
Belarus,2022,0.0693002366097223
Belize,2022,0.0
Bolivia,2022,2.17638367947418
Brazil,2022,0.619473993484314
Brunei,2022,1.6235464008779432
Cambodia,2022,0.0
Cameroon,2022,18.980955421435194
Canada,2022,0.27122904329021524
Chad,2022,3.4044003630376958
Chile,2022,10.717502866104585
China,2022,1.1461055737241521
Colombia,2022,0.4326619754000846
"Congo, Rep.",2022,15.397934082589556
Croatia,2022,0.15476021744505547
Cuba,2022,1.7067837546981346
Dem Rep of the Congo,2022,18.94493241040114
Denmark,2022,0.971014318158973
Ecuador,2022,2.8895752062850693
Egypt,2022,5.959617062863843
Equatorial Guinea,2022,3.720786006176351
Eritrea,2022,0.0
Ethiopia,2022,0.0
France,2022,0.5335297515176252
Gabon,2022,11.684302095296216
Georgia,2022,0.6771796298662645
Germany,2022,0.008984339804191659
Ghana,2022,7.724680881744089
Greece,2022,0.3009847181952946
Guatemala,2022,13.43744337028258
Guyana,2022,2.495294452815467
Hungary,2022,8.05299805909485
India,2022,5.291017772583186
Indonesia,2022,3.522237901599304
Iran,2022,17.53570098162931
Iraq,2022,14.670092660595408
Israel,2022,4.902294304911557
Italy,2022,0.08579150676101555
Ivory Coast,2022,0.9160321393893834
Japan,2022,0.34066684892831234
Jordan,2022,4.617528303159493
Kazakhstan,2022,1.3422899437926639
Kuwait,2022,0.3823355511949222
Kyrgyzstan,2022,0.0
Libya,2022,16.452802016791328
Malaysia,2022,7.25418190735307
Mauritania,2022,0.0
Mexico,2022,10.576741927878915
Mongolia,2022,0.03271539276447601
Morocco,2022,0.0
Mozambique,2022,0.0
Myanmar,2022,3.4822047161801235
Netherlands,2022,0.046830504916681434
New Zealand,2022,1.2225867256575738
Niger,2022,3.078954814551639
Nigeria,2022,10.954384517999353
Norway,2022,0.13596817965449226
Oman,2022,3.6793786079704773
Pakistan,2022,4.357092187676154
Palestinian Territory,2022,0.0
Panama,2022,0.0
Papua New Guinea,2022,4.443070700947505
Peru,2022,2.399681859859629
Philippines,2022,117.08982488445274
Poland,2022,0.8017453812374083
Qatar,2022,2.3578659089016103
Romania,2022,0.5107567982740554
Russia,2022,6.872668431500531
Rwanda,2022,0.0
Saudi Arabia,2022,0.4296835916565615
Senegal,2022,0.0
Serbia,2022,0.0355364743666274
Singapore,2022,0.0
South Africa,2022,35.7497046311593
South Korea,2022,0.0
Spain,2022,0.0
Sudan,2022,1.5695686764971337
Sweden,2022,0.0
Syria,2022,21.18035604472454
Tanzania,2022,0.0
Thailand,2022,2.028697333136375
Timor-Leste,2022,11.343670283754713
Trinidad and Tobago,2022,5.7601465425961536
Tunisia,2022,11.460371023291499
Turkiye,2022,0.6566038415201574
Turkmenistan,2022,12.691212783828554
Uganda,2022,0.0
Ukraine,2022,45.74781846073926
United Arab Emirates,2022,0.6740823686481924
United Kingdom,2022,0.9461362741891521
United States,2022,1.0113173044587611
Uzbekistan,2022,18.80970207281649
Venezuela,2022,53.578618838343004
Vietnam,2022,5.22971370063618
Yemen,2022,27.60226064591782
Zimbabwe,2022,0.0
Albania,2023,0.06905852833389552
Algeria,2023,19.37159625686783
Angola,2023,4.653019011163212
Argentina,2023,2.916402511582701
Australia,2023,5.481978152704282
Austria,2023,0.0
Azerbaijan,2023,1.5441184812344035
Bahrain,2023,0.7548918068533234
Bangladesh,2023,6.180878777042318
Belarus,2023,0.046077364383591224
Belize,2023,3.34393665481064
Bolivia,2023,2.808308960986076
Brazil,2023,0.8017243874805908
Brunei,2023,2.1478784159791866
Cambodia,2023,0.0
Cameroon,2023,18.629084487164775
Canada,2023,0.32789728006790736
Chad,2023,2.802832122937384
Chile,2023,9.743534212523928
China,2023,1.023577218619848
Colombia,2023,0.4992871936844675
"Congo, Rep.",2023,17.618340635057486
Croatia,2023,0.6197861240726229
Cuba,2023,2.9576296071013215
Dem Rep of the Congo,2023,10.343962141049774
Denmark,2023,0.9163244039056256
Ecuador,2023,3.755522212122954
Egypt,2023,5.673393842425304
Equatorial Guinea,2023,4.343809494858298
Eritrea,2023,0.0
Ethiopia,2023,0.0
France,2023,1.36449288212011
Gabon,2023,9.109852806801213
Georgia,2023,0.2621030222570259
Germany,2023,0.012352766708714656
Ghana,2023,9.339491703992538
Greece,2023,1.763446697341532
Guatemala,2023,20.049106964974918
Guyana,2023,1.0221578303306726
Hungary,2023,4.616697193673379
India,2023,4.352266377466904
Indonesia,2023,4.633726718533284
Iran,2023,19.445330313856008
Iraq,2023,15.280279056969611
Israel,2023,3.2755176783391913
Italy,2023,0.014726483453911768
Ivory Coast,2023,1.4834476904559402
Japan,2023,0.1746594161744207
Jordan,2023,9.74589282986274
Kazakhstan,2023,1.1942361035879296
Kuwait,2023,0.5279647981727156
Kyrgyzstan,2023,0.0
Libya,2023,19.981329042945937
Malaysia,2023,6.0293598233822046
Mauritania,2023,0.0
Mexico,2023,9.89387906829303
Mongolia,2023,0.03039921967292748
Morocco,2023,0.0
Mozambique,2023,0.0
Myanmar,2023,2.3532804086162105
Netherlands,2023,0.3772140095626942
New Zealand,2023,1.656513151651987
Niger,2023,4.140106704176841
Nigeria,2023,9.691664588859137
Norway,2023,0.10941904148949266
Oman,2023,3.372315361606173
Pakistan,2023,4.16295342940166
Palestinian Territory,2023,0.0
Panama,2023,0.0
Papua New Guinea,2023,3.925537131715111
Peru,2023,2.1675745895235314
Philippines,2023,114.60918729720973
Poland,2023,1.2208874121181794
Qatar,2023,2.4593825737918658
Romania,2023,0.4321968943051365
Russia,2023,7.357258564814178
Rwanda,2023,0.0
Saudi Arabia,2023,0.7220730348831634
Senegal,2023,0.0
Serbia,2023,0.018923126432163286
Singapore,2023,0.0
South Africa,2023,58.837635279061324
South Korea,2023,0.0
Spain,2023,3183.3632221034163
Sudan,2023,1.0149878381249577
Sweden,2023,0.0
Syria,2023,31.96562055536744
Tanzania,2023,0.0
Thailand,2023,2.0816093274209084
Timor-Leste,2023,10.854306443810849
Trinidad and Tobago,2023,5.136540588985588
Tunisia,2023,7.667356625000451
Turkiye,2023,0.4829276192248851
Turkmenistan,2023,14.297749059147478
Uganda,2023,0.0
Ukraine,2023,0.0
United Arab Emirates,2023,0.8041926452231738
United Kingdom,2023,1.287635662594458
United States,2023,1.105250834342842
Uzbekistan,2023,16.530605784020455
Venezuela,2023,48.77821135637303
Vietnam,2023,5.899170423163855
Yemen,2023,51.709071346026576
Zimbabwe,2023,0.0
Albania,2024,0.8804081742046438
Algeria,2024,20.821863375287382
Angola,2024,5.026249949566425
Argentina,2024,3.542438558058416
Australia,2024,5.1188051882828285
Austria,2024,0.0
Azerbaijan,2024,0.6676994541575261
Bahrain,2024,0.45167841903479
Bangladesh,2024,3.9720103456892377
Belarus,2024,0.03369348429177225
Belize,2024,2.908883677164181
Bolivia,2024,3.045028019005098
Brazil,2024,0.633607556921792
Brunei,2024,1.7282082723923
Cambodia,2024,0.0
Cameroon,2024,17.01316915540572
Canada,2024,0.36566066711356254
Chad,2024,2.183900764734575
Chile,2024,5.068592252403907
China,2024,0.8020787081334874
Colombia,2024,0.5961319569310506
"Congo, Rep.",2024,19.458870094895783
Croatia,2024,0.4877870394704302
Cuba,2024,2.0048800995708893
Dem Rep of the Congo,2024,9.37751848841372
Denmark,2024,0.9464594699384454
Ecuador,2024,3.9966253050309106
Egypt,2024,5.39444137973575
Equatorial Guinea,2024,5.089759198855024
Eritrea,2024,0.0
Ethiopia,2024,0.0
France,2024,0.3059847073932972
Gabon,2024,9.683755474720405
Georgia,2024,0.0
Germany,2024,0.012083893904580324
Ghana,2024,6.384481626939319
Greece,2024,5.602549356791625
Guatemala,2024,14.90465095572477
Guyana,2024,0.4765773577146936
Hungary,2024,3.445761709297784
India,2024,4.115814181113708
Indonesia,2024,4.31629143065208
Iran,2024,18.976138804363895
Iraq,2024,14.850323726380564
Israel,2024,5.340176306266029
Italy,2024,0.013289490973056567
Ivory Coast,2024,1.368846603906352
Japan,2024,0.07004898419192847
Jordan,2024,79.62728231207957
Kazakhstan,2024,1.2902854971345972
Kuwait,2024,0.5822631703330856
Kyrgyzstan,2024,0.0
Libya,2024,19.866296658848743
Malaysia,2024,7.656787117466438
Mauritania,2024,0.0
Mexico,2024,11.315005385529785
Mongolia,2024,0.05932766585561974
Morocco,2024,0.0
Mozambique,2024,0.0
Myanmar,2024,1.5831481790850315
Netherlands,2024,0.07798725870377951
New Zealand,2024,0.9294165512043641
Niger,2024,1.0547927491434685
Nigeria,2024,11.243685618986449
Norway,2024,0.0829077221394362
Oman,2024,4.2677686805477775
Pakistan,2024,5.419972968109324
Palestinian Territory,2024,0.0
Panama,2024,0.0
Papua New Guinea,2024,4.333261366397969
Peru,2024,3.4372754686084703
Philippines,2024,106.36942756789752
Poland,2024,0.6596825959737272
Qatar,2024,2.358731305655379
Romania,2024,0.33747086096244044
Russia,2024,7.716578211230966
Rwanda,2024,0.0
Saudi Arabia,2024,0.7431246097565463
Senegal,2024,4.416617294701325
Serbia,2024,7.24838906451366e-05
Singapore,2024,0.0
South Africa,2024,6.846764837701236
South Korea,2024,0.0
Spain,2024,14.599081948367619
Sudan,2024,0.772151084715467
Sweden,2024,0.0
Syria,2024,37.31862707185874
Tanzania,2024,0.0
Thailand,2024,1.800293394013004
Timor-Leste,2024,21.029685883807534
Trinidad and Tobago,2024,4.83688546491324
Tunisia,2024,7.328629596236335
Turkiye,2024,0.5667858002323775
Turkmenistan,2024,17.212938847519446
Uganda,2024,0.0
Ukraine,2024,0.0
United Arab Emirates,2024,0.7303801421558894
United Kingdom,2024,1.2453706781462313
United States,2024,1.1086360228425234
Uzbekistan,2024,23.220986384127517
Venezuela,2024,42.28524932440198
Vietnam,2024,6.590252210871018
Yemen,2024,45.722068991588934
Zimbabwe,2024,0.0
Albania,2025,0.8421970356512456
Algeria,2025,21.43605503626248
Angola,2025,6.223883362781278
Argentina,2025,2.52697500138244
Australia,2025,6.307231521264651
Austria,2025,0.0
Azerbaijan,2025,0.7755520073589396
Bahrain,2025,0.506690274851801
Bangladesh,2025,1.1589455616638356
Belarus,2025,0.06464045369907534
Belize,2025,2.099168045387087
Bolivia,2025,4.642972346444845
Brazil,2025,0.7823792175706286
Brunei,2025,2.304100580802856
Cambodia,2025,0.0
Cameroon,2025,15.340845115531653
Canada,2025,0.41170034385412885
Chad,2025,2.1899800302080576
Chile,2025,11.090051454301493
China,2025,0.7835040657158746
Colombia,2025,0.42668328318864773
"Congo, Rep.",2025,23.206175137062864
Croatia,2025,0.8017806545480123
Cuba,2025,1.8552174921083162
Dem Rep of the Congo,2025,12.59209008736082
Denmark,2025,0.7089599129822076
Ecuador,2025,3.9211561534648127
Egypt,2025,5.530030679853152
Equatorial Guinea,2025,4.505866577333266
Eritrea,2025,0.0
Ethiopia,2025,0.0
France,2025,1.2013509161720548
Gabon,2025,8.955778097217824
Georgia,2025,0.07904425693372945
Germany,2025,0.0034859465546976088
Ghana,2025,5.3882934140985
Greece,2025,2.707567305650716
Guatemala,2025,9.240007255125725
Guyana,2025,0.8334550591899881
Hungary,2025,4.200711407878459
India,2025,2.9466047375123265
Indonesia,2025,4.18195688055817
Iran,2025,19.55251660248535
Iraq,2025,15.060590743815327
Israel,2025,4.073687199304493
Italy,2025,0.13612806943337522
Ivory Coast,2025,6.037851074340114
Japan,2025,0.03595510995080985
Jordan,2025,0.0
Kazakhstan,2025,0.9518642810621104
Kuwait,2025,0.7248666049373833
Kyrgyzstan,2025,0.0
Libya,2025,19.520913055926492
Malaysia,2025,8.793130783533652
Mauritania,2025,0.0
Mexico,2025,15.421369908279106
Mongolia,2025,0.08336632274757647
Morocco,2025,0.0
Mozambique,2025,0.0
Myanmar,2025,1.733187702578482
Netherlands,2025,0.13183797074060355
New Zealand,2025,1.186250170190304
Niger,2025,0.6224723231725771
Nigeria,2025,11.264631647841949
Norway,2025,0.05383731778275449
Oman,2025,4.748899124048667
Pakistan,2025,5.92556383882515
Palestinian Territory,2025,0.0
Panama,2025,0.0
Papua New Guinea,2025,1.0057226863958044
Peru,2025,2.129806434726809
Philippines,2025,148.05453187998367
Poland,2025,1.2775255502960123
Qatar,2025,2.4270004594054293
Romania,2025,0.32179289990739474
Russia,2025,8.399207638155303
Rwanda,2025,0.0
Saudi Arabia,2025,0.6903956354609843
Senegal,2025,1.0597424078315014
Serbia,2025,0.1822330578748843
Singapore,2025,0.0
South Africa,2025,0.0
South Korea,2025,0.0
Spain,2025,0.0
Sudan,2025,0.6313010479946957
Sweden,2025,0.0
Syria,2025,22.86943487533342
Tanzania,2025,0.0
Thailand,2025,1.7572525779469892
Timor-Leste,2025,3.757729948171507
Trinidad and Tobago,2025,5.534402550362009
Tunisia,2025,8.155157470871538
Turkiye,2025,0.502063472443683
Turkmenistan,2025,17.260950260369825
Uganda,2025,0.0
Ukraine,2025,0.0
United Arab Emirates,2025,0.9766550234227032
United Kingdom,2025,1.045572141162054
United States,2025,0.9974218785906824
Uzbekistan,2025,16.83873117462492
Venezuela,2025,38.07440446856043
Vietnam,2025,11.23848167100648
Yemen,2025,35.72226077177263
Zimbabwe,2025,0.0
